lang_a,lang_b,distance
Border Kuna,Portuguese,0.037664921147726585
Border Kuna,Tok Pisin,0.037783423024621086
Brazilian Portuguese,Portuguese,0.03809356618693897
Brazilian Portuguese,Italian,0.03940558660901686
Brazilian Portuguese,Hungarian,0.04478238898263272
Brazilian Portuguese,Welsh,0.04524279169659285
Brazilian Portuguese,Latin,0.04540571136129269
Brazilian Portuguese,Mandarin Chinese,0.04576492079930983
Brazilian Portuguese,Polish,0.04828348486532121
Brazilian Portuguese,Tagalog,0.048480277613030476
Brazilian Portuguese,Swedish,0.04867033778902376
Brazilian Portuguese,Spanish,0.04976362417858307
Breton,Polish,0.017588063311810495
Breton,German,0.01768239142280987
Breton,Eastern Armenian,0.01800213756690406
Breton,Urdu,0.018055723845342948
Breton,Portuguese,0.018057891492370727
Breton,Hindustani,0.01833681495170893
Breton,Eastern Yiddish,0.0186900200743126
Breton,Spanish,0.018702210041718053
Breton,Vietnamese,0.01872573676778324
Breton,Danish,0.018740380338281723
Bughotu,Shan,0.024390666125420235
Bughotu,Lau,0.0249615374301151
Bughotu,Waray,0.025441437764772565
Bughotu,Balinese,0.02547821153096375
Bughotu,Yoruba,0.025953269235059376
Bughotu,Chamorro,0.02602813141917405
Bughotu,Maranao,0.026182502047901474
Bughotu,Maori,0.026328574287178243
Bughotu,Tahitian,0.02651005681596482
Bughotu,Arosi,0.02657587691122659
Bulgarian,Italian,0.010116712636688846
Bulgarian,Polish,0.01073437866426085
Bulgarian,Swedish,0.010788262421672206
Bulgarian,Japanese,0.011233730855852731
Bulgarian,Spanish,0.011307885016662992
Bulgarian,Danish,0.011964310923185978
Bulgarian,Lithuanian,0.012113557151480285
Bulgarian,Vietnamese,0.01231313441767189
Bulgarian,Czech,0.012450692774643429
Bulgarian,Ukrainian,0.012642930660287868
Buli,Spanish,0.029761264650245783
Buli,Latin,0.04620543676893469
Buli,Italian,0.04630797131346107
Buli,French,0.04961730586124127
Buli,Portuguese,0.05113955482369838
Buli,Romanian,0.051186191619468524
Buli,Standard Indonesian,0.05434929071704344
Buli,Galician,0.0557096505066137
Buli,German,0.05722487838215969
Buli,Ipai,0.058356706693819954
Burmese,Standard Indonesian,0.010046106708502815
Burmese,Nepali,0.011004969897340728
Burmese,Mandarin Chinese,0.011118917712770644
Burmese,Vietnamese,0.01122905133333359
Burmese,Thai,0.011325285177367236
Burmese,Korean,0.012070453133016136
Burmese,Estonian,0.012695161793390529
Burmese,German,0.013202841719813938
Burmese,Telugu,0.013285059455759023
Burmese,Standard Malay,0.013654786149024774
Busa,Afrikaans,0.02043822558473618
Busa,Western Frisian,0.02264749688740845
Busa,Estonian,0.023786550729824836
Busa,Tetum,0.025565783580862353
Busa,Scots,0.02974109004117152
Busa,Finnish,0.03537355394494149
Busa,Uripiv,0.08149462851003313
Busa,Bokobaru,0.0963726315815488
Busa,Boko,0.10131672500777404
Busa,Old French,0.10985485436624313
Cahuilla,Swedish,0.03386070047204396
Cahuilla,French,0.034155122095053364
Cahuilla,Polish,0.03427827172165795
Cahuilla,Aromanian,0.035626215200008145
Cahuilla,Naro,0.03620088377110953
Cahuilla,Czech,0.03626368393168634
Cahuilla,Northwest Sahaptin,0.036491448191905224
Cahuilla,Old Norse,0.0369340368010346
Cahuilla,Irish,0.0372776161018913
Cahuilla,Marra,0.03804937362088253
Cajun French,French,0.016272864629188567
Cajun French,German,0.02327591796914207
Cajun French,Spanish,0.023720326861251535
Cajun French,Portuguese,0.025926977263837213
Cajun French,Standard Indonesian,0.027298605212315714
Cajun French,Danish,0.03077017170618545
Cajun French,Eastern Yiddish,0.03148024375214638
Cajun French,Slovenian,0.031891761080683936
Cajun French,Ukrainian,0.03201508028294199
Cajun French,Italian,0.032114132316844575
Caló,Spanish,0.03294641980199897
Caló,Mandarin Chinese,0.03375040952717625
Caló,Vietnamese,0.033804802910075406
Caló,Swedish,0.034045805821222894
Caló,Danish,0.03411420458779177
Caló,German,0.03418456147816977
Caló,Italian,0.03433952968870002
Caló,Nepali,0.0346631645784156
Caló,Polish,0.03467219346973895
Caló,Standard Indonesian,0.034887889200895375
Caribbean Hindustani,Saurashtra,0.02972114955858596
Caribbean Hindustani,Telugu,0.03043590396849066
Caribbean Hindustani,Nepali,0.030832093612827922
Caribbean Hindustani,Malayalam,0.030842412032637656
Caribbean Hindustani,Maguindanao,0.03092418150369555
Caribbean Hindustani,Thai,0.030954107106505233
Caribbean Hindustani,Chamorro,0.031011976272747092
Caribbean Hindustani,Spanish,0.03113839640297098
Caribbean Hindustani,Vietnamese,0.03114912279871787
Caribbean Hindustani,Mandarin Chinese,0.031175221775446123
Carolinian,French,0.06413659463283514
Carolinian,Iban,0.06583267615513369
Carolinian,Chuukese,0.06588019143879269
Carolinian,Swedish,0.06723558374645144
Carolinian,Old English,0.06726458620508063
Carolinian,Cornish,0.06774814756931961
Carolinian,Wolof,0.06790628158426038
Carolinian,Southern Jinghpaw,0.06824429635107457
Carolinian,Welsh,0.06840165862819886
Carolinian,Mandarin Chinese,0.06949265399622848
Casiguran-Nagtipunan Agta,Maguindanao,0.026729859428796757
Casiguran-Nagtipunan Agta,Dutch,0.027258834668390467
Casiguran-Nagtipunan Agta,Mara Chin,0.02730503422175011
Casiguran-Nagtipunan Agta,Western Bukidnon Manobo,0.027594510770762474
Casiguran-Nagtipunan Agta,Balinese,0.028769794016385065
Casiguran-Nagtipunan Agta,Biatah Bidayuh,0.02881758267742861
Casiguran-Nagtipunan Agta,Waray,0.02891592459793092
Casiguran-Nagtipunan Agta,Tetum,0.029602224425821513
Casiguran-Nagtipunan Agta,Mandinka,0.029962794626929017
Casiguran-Nagtipunan Agta,Efik,0.030363914447667183
Cayubaba,Baram Kayan,0.031961116566551845
Cayubaba,Scots,0.03436534425162604
Cayubaba,Cheyenne,0.0344174246099602
Cayubaba,Serbian-Croatian-Bosnian,0.03508434395796952
Cayubaba,Estonian,0.03513392242543333
Cayubaba,Chantyal,0.036386966932520234
Cayubaba,Afrikaans,0.03657349245061713
Cayubaba,Tetum,0.03671103183037139
Cayubaba,Maithili,0.03696506678355152
Cayubaba,Northwestern Ojibwa,0.036977866868395944
Cebuano,Swedish,0.017210470524112054
Cebuano,Dutch,0.019524413901151002
Cebuano,Mandarin Chinese,0.020381560297183198
Cebuano,Vietnamese,0.020518199511402827
Cebuano,Standard Indonesian,0.020845824983894052
Cebuano,Nepali,0.020852440784637563
Cebuano,Polish,0.021018033231811534
Cebuano,Japanese,0.021091699649185863
Cebuano,Maguindanao,0.02132696117401045
Cebuano,Estonian,0.02159428497316065
Central Bontoc,Tetum,0.02712260848147049
Central Bontoc,Estonian,0.030486474963773384
Central Bontoc,Afrikaans,0.03167236992004486
Central Bontoc,To'abaita,0.03167887107179757
Central Bontoc,Pampanga,0.0333385919050318
Central Bontoc,Scots,0.033350240210624445
Central Bontoc,Kwamera,0.033578702598475056
Central Bontoc,Tulu,0.033936406794150616
Central Bontoc,Palauan,0.03441700991338171
Central Bontoc,S'gaw Karen,0.03456974499966382
Central Carrier,Swedish,0.026527552571927626
Central Carrier,Yaqui,0.03141805352311679
Central Carrier,Bobangi,0.03184860085493566
Central Carrier,Yoruba,0.03347480587285037
Central Carrier,Spanish,0.033590377969943165
Central Carrier,Japanese,0.033642183033927554
Central Carrier,Kinshasa Lingala,0.0336830456397445
Central Carrier,Tok Pisin,0.03369012894375996
Central Carrier,Italian,0.03390270046171143
Central Carrier,Mandarin Chinese,0.03441370346525102
Central Dagaare,Ewe,0.023428250979928837
Central Dagaare,Venda,0.023489600419539094
Central Dagaare,Efik,0.02377514041212057
Central Dagaare,Mandinka,0.02428314552403214
Central Dagaare,Biatah Bidayuh,0.02436082186625172
Central Dagaare,Maguindanao,0.024960802522592456
Central Dagaare,Malayalam,0.025078208508566
Central Dagaare,Telugu,0.025214002746045554
Central Dagaare,Mungaka,0.02522630326835415
Central Dagaare,Nepali,0.025353919856240904
Central Kanuri,Kannada,0.022400147789379744
Central Kanuri,Estonian,0.023254037849452347
Central Kanuri,Tetum,0.02373446892887878
Central Kanuri,Afrikaans,0.024619824155942317
Central Kanuri,Baba Malay,0.024937942494046197
Central Kanuri,Pulaar,0.0249467007383969
Central Kanuri,Tonga,0.024975414851659723
Central Kanuri,Maithili,0.02513751715565635
Central Kanuri,Lamba,0.02517058308206069
Central Kanuri,Serbian-Croatian-Bosnian,0.02569426849961202
Central Khmer,Lao,0.011186057524520185
Central Khmer,Thai,0.012151188418528636
Central Khmer,Urdu,0.012612170332667207
Central Khmer,Eastern Panjabi,0.012838028240872988
Central Khmer,Standard Indonesian,0.012882455148550557
Central Khmer,Nepali,0.013242259692440313
Central Khmer,Mandarin Chinese,0.013312373302730949
Central Khmer,Hindustani,0.013519776856424649
Central Khmer,Malayalam,0.013894872925423537
Central Khmer,Vietnamese,0.014079249983724753
Central Kurdish,Irish,0.01405411380043758
Central Kurdish,North Azerbaijani,0.014799015081693586
Central Kurdish,Old English,0.015258877312013707
Central Kurdish,Afrikaans,0.015375946614832247
Central Kurdish,Slovak,0.01565842418093608
Central Kurdish,Russian,0.016301522359892857
Central Kurdish,Eastern Panjabi,0.01634972762303445
Central Kurdish,Standard Malay,0.016420718320661443
Central Kurdish,Halh Mongolian,0.016575847670831156
Central Kurdish,Tamil,0.01667324230156178
Central Malay,Malayo,0.019266989844853467
Central Malay,Mandarin Chinese,0.020873688969738485
Central Malay,Vietnamese,0.021241685135961818
Central Malay,Dutch,0.021514683824925246
Central Malay,Danish,0.02204039952809729
Central Malay,German,0.02219051293338851
Central Malay,Swedish,0.022305667683187154
Central Malay,French,0.023144488948404245
Central Malay,Hungarian,0.0232853373804041
Central Malay,Italian,0.023860227274306596
Central Nicobarese,Maithili,0.02841350682392541
Central Nicobarese,Serbian-Croatian-Bosnian,0.028917884226727874
Central Nicobarese,Estonian,0.02958300509624504
Central Nicobarese,Afrikaans,0.029696081058315817
Central Nicobarese,Tetum,0.029899808772917685
Central Nicobarese,Baba Malay,0.030822389481593458
Central Nicobarese,Nzima,0.0317871984094159
Central Nicobarese,Northwestern Ojibwa,0.03190737035918496
Central Nicobarese,Lamba,0.03191231142422219
Central Nicobarese,Western Frisian,0.03212280814793835
Central Siberian Yupik,Romanian,0.024673462278939913
Central Siberian Yupik,Mandarin Chinese,0.025087368562409593
Central Siberian Yupik,Standard Indonesian,0.025313615465098898
Central Siberian Yupik,Maori,0.025569212938506038
Central Siberian Yupik,Burmese,0.025813069680485235
Central Siberian Yupik,Somali,0.026432154534029903
Central Siberian Yupik,Trinidadian Creole English,0.026487572578511948
Central Siberian Yupik,Tok Pisin,0.02656778994211654
Central Siberian Yupik,Estonian,0.02668330976109968
Central Siberian Yupik,Thai,0.026919941473562605
Central Tarahumara,Estonian,0.03350915760988645
Central Tarahumara,Tetum,0.033981946968057335
Central Tarahumara,Scots,0.03483095390469711
Central Tarahumara,Afrikaans,0.03590471091765547
Central Tarahumara,To'abaita,0.03756401137683944
Central Tarahumara,Northern Tosk Albanian,0.03757982407102445
Central Tarahumara,Central Bontoc,0.0376900355455923
Central Tarahumara,Tulu,0.03816866897055305
Central Tarahumara,Khotanese,0.03857759761304904
Central Tarahumara,Palauan,0.03919466762990196
Chadian Arabic,Spanish,0.019993733030735844
Chadian Arabic,Somali,0.020105036376494387
Chadian Arabic,Swedish,0.02032111080457911
Chadian Arabic,Italian,0.020352215952278613
Chadian Arabic,Vietnamese,0.020641242196822198
Chadian Arabic,Nepali,0.020814091770203078
Chadian Arabic,Telugu,0.020940927364457473
Chadian Arabic,Yoruba,0.02100942159415853
Chadian Arabic,Malayalam,0.02116728495907991
Chadian Arabic,Mandarin Chinese,0.02123916395925035
Chamorro,Waray,0.014521650562447695
Chamorro,Vietnamese,0.01553619920952323
Chamorro,Thai,0.015910322962774854
Chamorro,Nepali,0.01592732716566115
Chamorro,Standard Indonesian,0.01599494685338013
Chamorro,Maranao,0.016091434996778606
Chamorro,Telugu,0.0161846036083573
Chamorro,Odia,0.016492484847293144
Chamorro,Malayalam,0.01668671069120716
Chamorro,Mandarin Chinese,0.016741162687576364
Chang Naga,Bodo-Mech,0.015004614490127592
Chang Naga,Odia,0.015236210608371386
Chang Naga,Gujarati,0.01614388564018782
Chang Naga,Assamese,0.016191323363915218
Chang Naga,Manipuri,0.016706152629408475
Chang Naga,Malayalam,0.016969917410592394
Chang Naga,Yoruba,0.01763740198647741
Chang Naga,Bengali,0.017685635377953885
Chang Naga,Temiar,0.017713145430807382
Chang Naga,Kok Borok,0.017811329627137162
Chantyal,Estonian,0.02419101755018987
Chantyal,Maithili,0.02548486586928775
Chantyal,Tetum,0.02590758566337495
Chantyal,Scots,0.026151747648804066
Chantyal,Lamba,0.026833623718573018
Chantyal,Serbian-Croatian-Bosnian,0.027230661973520056
Chantyal,Afrikaans,0.027390155036948773
Chantyal,Pampanga,0.02751747357082385
Chantyal,Baram Kayan,0.027846473817477093
Chantyal,Central Kanuri,0.028477752227264216
Cheke Holo,Arosi,0.024572550389124835
Cheke Holo,Lau,0.025454297426510265
Cheke Holo,Lenakel,0.025515413503666345
Cheke Holo,Maori,0.02653449912331726
Cheke Holo,Marra,0.026583049997574142
Cheke Holo,Biatah Bidayuh,0.026583166035616623
Cheke Holo,Tetum,0.026786170552708714
Cheke Holo,Kwaio,0.026897191701242197
Cheke Holo,Samoan,0.027044091963449004
Cheke Holo,Maguindanao,0.027066495531265878
Chepang,Yao,0.02544969430554973
Chepang,Tetum,0.0268423435768952
Chepang,Luo,0.02709376919252824
Chepang,Iban,0.02767248493036665
Chepang,Standard Indonesian,0.02772640838243525
Chepang,Standard Malay,0.027765546671051734
Chepang,Dutch,0.02810778959729013
Chepang,Raluana,0.02811865010475126
Chepang,Shona,0.02826956460185143
Chepang,Lao,0.028527619491495293
Cherokee,Standard Indonesian,0.03698658006152919
Cherokee,Romanian,0.039579864071604826
Cherokee,Old English,0.03987882430052378
Cherokee,Portuguese,0.03988800575778826
Cherokee,Spanish,0.040358559385827115
Cherokee,Scots,0.04058700423556686
Cherokee,Tagalog,0.04106677866726165
Cherokee,French,0.041221810382809476
Cherokee,Dutch,0.0416273379448425
Cherokee,Swedish,0.042210061425416716
Cheyenne,Estonian,0.02371650550876315
Cheyenne,Baram Kayan,0.0243659741086894
Cheyenne,Northwestern Ojibwa,0.026425550504698907
Cheyenne,Pali,0.02668973937516528
Cheyenne,Maithili,0.02682908108518495
Cheyenne,West Central Oromo,0.027010613797773513
Cheyenne,Scots,0.02715769331702504
Cheyenne,Pulaar,0.02794716746236114
Cheyenne,Tonga,0.027987944821835024
Cheyenne,Iban,0.02804730822073076
Chippewa,Swedish,0.026071788017449665
Chippewa,Dutch,0.02616264786913579
Chippewa,Italian,0.026624819404412182
Chippewa,Portuguese,0.02734736963198874
Chippewa,Polish,0.02752357880737429
Chippewa,Japanese,0.02821478419031416
Chippewa,East-Central Tangkhul Naga,0.028404744134653683
Chippewa,Danish,0.028723008351007863
Chippewa,French,0.029298198412950435
Chippewa,Balinese,0.029467341820707524
Choctaw,Dutch,0.018760862245923497
Choctaw,Eastern Panjabi,0.018803325054936995
Choctaw,Russian,0.019055669842442804
Choctaw,Afrikaans,0.019300090612110923
Choctaw,Portuguese,0.01957065746431029
Choctaw,Halh Mongolian,0.019603657808331485
Choctaw,Old English,0.019770244064166966
Choctaw,Urdu,0.019787287594226134
Choctaw,German,0.019820273253119244
Choctaw,Hungarian,0.019858596752830686
Chung,Ncane-Mungong,0.018403196309396387
Chung,Maranao,0.023955345739196197
Chung,Tsonga,0.02413600760192141
Chung,Waray,0.02431956792154891
Chung,Temiar,0.024967601442696805
Chung,Western Parbate Kham,0.025000163890561786
Chung,Igbo,0.025046890371828036
Chung,Yoruba,0.025145240542630766
Chung,Lao,0.025288323629038514
Chung,Southern Hindko,0.025327704926167892
Chuukese,Tahitian,0.01975374918230733
Chuukese,Rotuman,0.0207148759973185
Chuukese,Pohnpeian,0.021126445223289464
Chuukese,Dutch,0.022666478374367485
Chuukese,Central Khmer,0.022740007516632722
Chuukese,Lao,0.022858806506377255
Chuukese,Hawaiian,0.022982976982783825
Chuukese,Eastern Panjabi,0.023218522918647927
Chuukese,Raluana,0.023574502624654527
Chuukese,Waray,0.02361031128084566
Classical Nahuatl,Estonian,0.05057082019726501
Classical Nahuatl,Afrikaans,0.0508025483131517
Classical Nahuatl,Old French,0.051509951325315786
Classical Nahuatl,Scots,0.05368284085144718
Classical Nahuatl,Tetum,0.05524329230726126
Classical Nahuatl,Boko,0.05620550105379232
Classical Nahuatl,Western Frisian,0.05708766635730844
Classical Nahuatl,Bokobaru,0.060192163209330095
Classical Nahuatl,Finnish,0.060535612719754654
Classical Nahuatl,Uripiv,0.06556271381763425
Classical Syriac,German,0.01577760137797226
Classical Syriac,Mandarin Chinese,0.0176553224609867
Classical Syriac,Standard Arabic,0.019763347078719785
Classical Syriac,Urdu,0.01988125557590195
Classical Syriac,Hindustani,0.02013244486536917
Classical Syriac,Standard Indonesian,0.020714469868770822
Classical Syriac,Nepali,0.020930339192947713
Classical Syriac,Swedish,0.02094319935145769
Classical Syriac,Telugu,0.021025554529869785
Classical Syriac,Polish,0.021072583702596914
Coast Miwok,To'abaita,0.06812073861795645
Coast Miwok,Afrikaans,0.07078641079475638
Coast Miwok,Estonian,0.07093562915381506
Coast Miwok,Tetum,0.07166590647802902
Coast Miwok,Northern Tosk Albanian,0.07197869111861181
Coast Miwok,Western Frisian,0.07212300803657833
Coast Miwok,Tulu,0.07240842650434777
Coast Miwok,Doromu-Koki,0.07250068112531155
Coast Miwok,Scots,0.0729953116771748
Coast Miwok,Palauan,0.07314246185859444
Coastal-Naga Bikol,Hungarian,0.023906139076856944
Coastal-Naga Bikol,Swedish,0.024291728647276765
Coastal-Naga Bikol,Mandarin Chinese,0.026366993939118413
Coastal-Naga Bikol,North Azerbaijani,0.026757104345684977
Coastal-Naga Bikol,Lithuanian,0.02773233625658968
Coastal-Naga Bikol,Latvian,0.027865364258728684
Coastal-Naga Bikol,Ladino,0.028045466676007394
Coastal-Naga Bikol,Danish,0.028078286501504793
Coastal-Naga Bikol,Kazakh,0.028127858662744334
Coastal-Naga Bikol,Ukrainian,0.028236038716604114
Comanche,Tonga,0.02673059296795211
Comanche,Sinhala,0.027403948125473587
Comanche,Tetum,0.028797689168272002
Comanche,Irish,0.0289573994707672
Comanche,Afrikaans,0.029061133347614655
Comanche,Maithili,0.029169785988995712
Comanche,Estonian,0.029693582212965787
Comanche,Kannada,0.02987830298063562
Comanche,Northwestern Ojibwa,0.02993751054911969
Comanche,Pulaar,0.03027354678490378
Cornish,Afrikaans,0.018125561972130957
Cornish,Old English,0.023338833382645655
Cornish,Central Kurdish,0.02388095890861781
Cornish,Kannada,0.02396126680285694
Cornish,Irish,0.02397216743770467
Cornish,Estonian,0.02424874108884354
Cornish,Tonga,0.024293543730509418
Cornish,Western Frisian,0.024311840501016008
Cornish,Northwestern Ojibwa,0.024395525209231973
Cornish,Slovak,0.024450828845405226
Creek,Dutch,0.022666587893243047
Creek,Portuguese,0.023123314380777964
Creek,Alabama,0.02328810199677354
Creek,French,0.02354677722661667
Creek,Choctaw,0.023585641638318257
Creek,Polish,0.0236206102920697
Creek,Italian,0.023913400415796638
Creek,Hungarian,0.024021464778796266
Creek,Yoruba,0.02434758789411832
Creek,Manipuri,0.024494454368875204
Czech,Ukrainian,0.008746200779031233
Czech,Italian,0.009092534875928978
Czech,Lithuanian,0.009243274455439881
Czech,Polish,0.009329670669372578
Czech,Danish,0.01027776975392362
Czech,Afrikaans,0.010669089583698615
Czech,Swedish,0.010706769365969714
Czech,Spanish,0.011126668894682562
Czech,Slovenian,0.011245640515449204
Czech,German,0.011295728945010823
Daakie,Dutch,0.03452680844708281
Daakie,Standard Indonesian,0.036204830691635805
Daakie,Aneityum,0.036236714394834266
Daakie,French,0.04108015847930896
Daakie,Vurës,0.05035619048152799
Daakie,Bislama,0.052355294752971245
Daakie,Tok Pisin,0.05288669236476446
Daakie,Mandarin Chinese,0.05417799561845245
Daakie,Vietnamese,0.05697172379794011
