distance,langname_a,langname_b,title_a,imprint_a,year_a,title_b,imprint_b,year_b,id_a,id_b,glottocode_a,glottocode_b
5.098948965427829,German,German,"A new English-German and German-English dictionary; containing all the words in general use ... Comp. from the dictionaries of Lloyd, Nöhden, Flügel and Sporschil.","G.W. Mentz and Son, 1843.",1843,"A new English-German and German-English dictionary; containing all the words in general use, designating the various parts of speech in both languages with the genders and plurals of the German nouns. Comp. from the dictionaries of Lloyd, Nöhden, Flügel, and Sporschil ...","G.W. Mentz and son, 1834.",1834,nyp.33433069251639,nyp.33433069251621,stan1295,stan1295
5.098948965427829,German,German,"A new English-German and German-English dictionary; containing all the words in general use, designating the various parts of speech in both languages with the genders and plurals of the German nouns. Comp. from the dictionaries of Lloyd, Nöhden, Flügel, and Sporschil ...","G.W. Mentz and son, 1834.",1834,"A new English-German and German-English dictionary; containing all the words in general use ... Comp. from the dictionaries of Lloyd, Nöhden, Flügel and Sporschil.","G.W. Mentz and Son, 1843.",1843,nyp.33433069251621,nyp.33433069251639,stan1295,stan1295
5.35193412475651,Telugu,Telugu,Telugu-English dictionary / P. Sankaranarayana.,"Asian Educational Services, 1990.",1990,"A Telugu English dictionary, by P. Sankaranarayana.","V. Ramaswamy Sastrulu, 1964.",1964,pst.000019523026,mdp.39015011228072,telu1262,telu1262
5.35193412475651,Telugu,Telugu,"A Telugu English dictionary, by P. Sankaranarayana.","V. Ramaswamy Sastrulu, 1964.",1964,Telugu-English dictionary / P. Sankaranarayana.,"Asian Educational Services, 1990.",1990,mdp.39015011228072,pst.000019523026,telu1262,telu1262
5.388139570849753,Samoan,Samoan,"Samoan dictionary : Samoan-English, English-Samoan / G.B. Milner.","Polynesian Press, 1993.",1993,"Samoan dictionary: Samoan-English, English-Samoan, by G. B. Milner.","Oxford University Press, 1966.",1966,uva.x002436322,mdp.39015005755924,samo1305,samo1305
5.388139570849753,Samoan,Samoan,"Samoan dictionary: Samoan-English, English-Samoan, by G. B. Milner.","Oxford University Press, 1966.",1966,"Samoan dictionary : Samoan-English, English-Samoan / G.B. Milner.","Polynesian Press, 1993.",1993,mdp.39015005755924,uva.x002436322,samo1305,samo1305
5.4399071617681605,Chinese,Chinese,Chinese-English pocket-dictionary.,"Harvard University Press, 1944.",1944,Fenn's Chinese-English pocket-dictionary.,"Harvard university press, 1960.",1960,uiug.30112031112011,uc1.32106001625562,mand1415,mand1415
5.4399071617681605,Chinese,Chinese,Fenn's Chinese-English pocket-dictionary.,"Harvard university press, 1960.",1960,Chinese-English pocket-dictionary.,"Harvard University Press, 1944.",1944,uc1.32106001625562,uiug.30112031112011,mand1415,mand1415
5.681127379410658,French,French,The Classic French dictionary : French-English and English-French.,"Follett, 1956 [c1927].",1927,"Cassell's French-English dictionary : comp. from the best authorities of both languages / by Professors De Lolme and Wallace and H. Bridgeman; rev., cor., and considerable enlarged by E. Roubaud.","Cassell, [1881].",1881,pst.000044704193,pst.000003955512,stan1290,stan1290
5.681127379410658,French,French,"Cassell's French-English dictionary : comp. from the best authorities of both languages / by Professors De Lolme and Wallace and H. Bridgeman; rev., cor., and considerable enlarged by E. Roubaud.","Cassell, [1881].",1881,The Classic French dictionary : French-English and English-French.,"Follett, 1956 [c1927].",1927,pst.000003955512,pst.000044704193,stan1290,stan1290
5.83136458096468,Arabic,Arabic,"Arabic-English dictionary, for the use of students, A.M.D.G.",Catholic Press [pref.1915],1915,"al-Farāʾid al-durrīyah, ʻArabī-Inklīzī : al-Faraid, Arabic-English dictionary / J.G.Hava.,الفرائد الدرية، عربي- إنكليزي : al-Faraid,Arabic-English dictionary/ J.G. Hava.","Dār al-Mashriq, 1986,c1982., دار المشرق، 1986,c1982.",1982,osu.32435011364668,mdp.39015066414007,stan1318,stan1318
5.83136458096468,Arabic,Arabic,"al-Farāʾid al-durrīyah, ʻArabī-Inklīzī : al-Faraid, Arabic-English dictionary / J.G.Hava.,الفرائد الدرية، عربي- إنكليزي : al-Faraid,Arabic-English dictionary/ J.G. Hava.","Dār al-Mashriq, 1986,c1982., دار المشرق، 1986,c1982.",1982,"Arabic-English dictionary, for the use of students, A.M.D.G.",Catholic Press [pref.1915],1915,mdp.39015066414007,osu.32435011364668,stan1318,stan1318
5.889377790718718,Sanskrit,Sanskrit,"A Sanskrit-English dictionary : being a practical handbook with transliteration, accentuation, and etymological analysis throughout / compiled by Arthur A. Macdonell.","Longmans, Green, 1893.",1893,"A practical Sanskrit dictionary with transliteration, accentuation, and etymological analysis throughout / by Arthur Anthony Macdonell.","Motilal Banarsidass Publishers, 2004.",2004,njp.32101073020933,mdp.39015063110400,sans1269,sans1269
5.889377790718718,Sanskrit,Sanskrit,"A practical Sanskrit dictionary with transliteration, accentuation, and etymological analysis throughout / by Arthur Anthony Macdonell.","Motilal Banarsidass Publishers, 2004.",2004,"A Sanskrit-English dictionary : being a practical handbook with transliteration, accentuation, and etymological analysis throughout / compiled by Arthur A. Macdonell.","Longmans, Green, 1893.",1893,mdp.39015063110400,njp.32101073020933,sans1269,sans1269
5.924134091529094,Spanish,Spanish,"The Williams Spanish & English dictionary; Spanish-English, English-Spanish [by] Edwin B. Williams.","Scribner [1973, c1963]",1973,Spanish and English dictionary = Diccionario inglés y español / by Edwin B. Williams.,"Holt, Rinehart and Winston, [1962]",1962,uva.x002016721,mdp.39015036876640,stan1288,stan1288
5.924134091529094,Spanish,Spanish,Spanish and English dictionary = Diccionario inglés y español / by Edwin B. Williams.,"Holt, Rinehart and Winston, [1962]",1962,"The Williams Spanish & English dictionary; Spanish-English, English-Spanish [by] Edwin B. Williams.","Scribner [1973, c1963]",1973,mdp.39015036876640,uva.x002016721,stan1288,stan1288
6.201764653707393,Xhosa,Xhosa,A concise Xhosa-English dictionary.,"Longmans, Green, [1955]",1955,"A concise Kaffir-English dictionary, by J. McLaren...","Longmans, Green & co., 1915.",1915,osu.32435000935189,mdp.39015054075695,xhos1239,xhos1239
6.201764653707393,Xhosa,Xhosa,"A concise Kaffir-English dictionary, by J. McLaren...","Longmans, Green & co., 1915.",1915,A concise Xhosa-English dictionary.,"Longmans, Green, [1955]",1955,mdp.39015054075695,osu.32435000935189,xhos1239,xhos1239
6.239618055744756,Xhosa,Xhosa,A new concise Xhosa-English dictionary. First rev. by W. G. Bennie and put into standard orthography by J. J. R. Jolobe.,Longmans [1963],1963,A concise Xhosa-English dictionary.,"Longmans, Green, [1955]",1955,uva.x001203723,osu.32435000935189,xhos1239,xhos1239
6.239618055744756,Xhosa,Xhosa,A concise Xhosa-English dictionary.,"Longmans, Green, [1955]",1955,A new concise Xhosa-English dictionary. First rev. by W. G. Bennie and put into standard orthography by J. J. R. Jolobe.,Longmans [1963],1963,osu.32435000935189,uva.x001203723,xhos1239,xhos1239
6.320806879167708,Swedish,Swedish,"Burt's Swedish-English dictionary : in two parts, Swedish-English and English-Swedish.","Blue Ribbon Books, 1941.",1941,"Wessely's Swedish-English dictionary. In two parts. Swedish-English, English-Swedish.",David McKay Company [1941],1941,pst.000063981612,inu.39000005907683,swed1254,swed1254
6.320806879167708,Swedish,Swedish,"Wessely's Swedish-English dictionary. In two parts. Swedish-English, English-Swedish.",David McKay Company [1941],1941,"Burt's Swedish-English dictionary : in two parts, Swedish-English and English-Swedish.","Blue Ribbon Books, 1941.",1941,inu.39000005907683,pst.000063981612,swed1254,swed1254
6.449328486560162,Spanish,Spanish,"Appleton's new English-Spanish and Spanish-English dictionary; containing more than six thousand modern words and twenty-five thousand acceptations, idioms and technical terms not found in any other similar work: with a pronouncing key and the fundamental tenses of irregular verbs, by Arturo Cuyás; revised and enlarged by Antonio Llano.","Appleton-Century-Crofts, inc. [1949?]",1949,Noble's new Spanish-English and English-Spanish dictionary ....,"Translation publishing company, inc. [c. 1928]",1928,mdp.39015016642152,coo.31924055382521,stan1288,stan1288
6.449328486560162,Spanish,Spanish,Noble's new Spanish-English and English-Spanish dictionary ....,"Translation publishing company, inc. [c. 1928]",1928,"Appleton's new English-Spanish and Spanish-English dictionary; containing more than six thousand modern words and twenty-five thousand acceptations, idioms and technical terms not found in any other similar work: with a pronouncing key and the fundamental tenses of irregular verbs, by Arturo Cuyás; revised and enlarged by Antonio Llano.","Appleton-Century-Crofts, inc. [1949?]",1949,coo.31924055382521,mdp.39015016642152,stan1288,stan1288
6.464557781095629,Albanian,Albanian,"Fjalór Shqip-Inglisht dhe Inglisht-Shqip; Albanian-English and English-Albanian dictionary, by Nelo Drizari ... with a preface by Faik Konitza ...","N. Nassy, [c1934]",1934,Albanian-English and English-Albanian dictionary / by Nelo Drizari.,"Frederick Ungar, c1957.",1957,uiug.30112118019774,mdp.39015040087432,tosk1239,tosk1239
6.464557781095629,Albanian,Albanian,Albanian-English and English-Albanian dictionary / by Nelo Drizari.,"Frederick Ungar, c1957.",1957,"Fjalór Shqip-Inglisht dhe Inglisht-Shqip; Albanian-English and English-Albanian dictionary, by Nelo Drizari ... with a preface by Faik Konitza ...","N. Nassy, [c1934]",1934,mdp.39015040087432,uiug.30112118019774,tosk1239,tosk1239
6.47507523489066,German,German,Harrap's concise German and English dictionary : English-German/German-English in one volume / edited by Robin Sawers.,"Harrap, 1982.",1982,"Harrap's compact German dictionary :  English/German, German/English / edited by Robin Sawers.","Harrap ; Distributed in the U.S. by Macmillan USA, 1996.",1996,uva.x000507793,pst.000026232584,stan1295,stan1295
6.47507523489066,German,German,"Harrap's compact German dictionary :  English/German, German/English / edited by Robin Sawers.","Harrap ; Distributed in the U.S. by Macmillan USA, 1996.",1996,Harrap's concise German and English dictionary : English-German/German-English in one volume / edited by Robin Sawers.,"Harrap, 1982.",1982,pst.000026232584,uva.x000507793,stan1295,stan1295
6.548251329522469,French,French,"Follett world-wide dictionaries: French : French-English, English-French (American English) : with a traveler's conversation guide / compiled by Richard Switzer and Herbert S. Gochberg.","Follett Pub. Co., [1966, c1965].",1965,"World-wide French dictionary : French-English, English-French (American English) / compiled by Richard Switzer and Herbert S. Gochberg.","Fawcett, 1961.",1961,pst.000053719430,osu.32435052506136,stan1290,stan1290
6.548251329522469,French,French,"World-wide French dictionary : French-English, English-French (American English) / compiled by Richard Switzer and Herbert S. Gochberg.","Fawcett, 1961.",1961,"Follett world-wide dictionaries: French : French-English, English-French (American English) : with a traveler's conversation guide / compiled by Richard Switzer and Herbert S. Gochberg.","Follett Pub. Co., [1966, c1965].",1965,osu.32435052506136,pst.000053719430,stan1290,stan1290
6.683748732081997,German,German,"Harrap's concise English-German dictionary = Harrap's concise Wörterbuch, Deutsch-Englisch / edited by Robin Sawers.","Harrap ; distributed in the U.S. by Prentice Hall, [1990]",1990,"Harrap's compact German dictionary :  English/German, German/English / edited by Robin Sawers.","Harrap ; Distributed in the U.S. by Macmillan USA, 1996.",1996,umn.31951p00448903h,pst.000026232584,stan1295,stan1295
6.683748732081997,German,German,"Harrap's compact German dictionary :  English/German, German/English / edited by Robin Sawers.","Harrap ; Distributed in the U.S. by Macmillan USA, 1996.",1996,"Harrap's concise English-German dictionary = Harrap's concise Wörterbuch, Deutsch-Englisch / edited by Robin Sawers.","Harrap ; distributed in the U.S. by Prentice Hall, [1990]",1990,pst.000026232584,umn.31951p00448903h,stan1295,stan1295
6.9856426722180425,Japanese,Japanese,The Oxford-Duden pictorial English-Japanese dictionary / [English text edited by John Pheby ; Japanese text edited by Akito Miyamoto],"Oxford University Press, 1983",1983,The Oxford-Duden pictorial Japanese & English dictionary,"Oxford University Press, 1989",1989,uc1.31822004519591,uc1.31822003925393,nucl1643,nucl1643
6.9856426722180425,Japanese,Japanese,The Oxford-Duden pictorial Japanese & English dictionary,"Oxford University Press, 1989",1989,The Oxford-Duden pictorial English-Japanese dictionary / [English text edited by John Pheby ; Japanese text edited by Akito Miyamoto],"Oxford University Press, 1983",1983,uc1.31822003925393,uc1.31822004519591,nucl1643,nucl1643
6.988235363586897,French,French,French-English and English-French dictionary.,"Ottenheimer Publishers, c1960.",1960,"Cassell's French-English dictionary : comp. from the best authorities of both languages / by Professors De Lolme and Wallace and H. Bridgeman; rev., cor., and considerable enlarged by E. Roubaud.","Cassell, [1881].",1881,pst.000063981698,pst.000003955512,stan1290,stan1290
6.988235363586897,French,French,"Cassell's French-English dictionary : comp. from the best authorities of both languages / by Professors De Lolme and Wallace and H. Bridgeman; rev., cor., and considerable enlarged by E. Roubaud.","Cassell, [1881].",1881,French-English and English-French dictionary.,"Ottenheimer Publishers, c1960.",1960,pst.000003955512,pst.000063981698,stan1290,stan1290
7.050408809946684,Spanish,Spanish,The new pocket dictionary of the English and Spanish languages : in two parts: Spanish and English-English and Spanish.,"Printed for J. Johnson, [etc.], 1809",1809,A new pocket dictionary of the Spanish and English languages.,1809,1809,ucm.5319399028,nyp.33433075924898,stan1288,stan1288
7.050408809946684,Spanish,Spanish,A new pocket dictionary of the Spanish and English languages.,1809,1809,The new pocket dictionary of the English and Spanish languages : in two parts: Spanish and English-English and Spanish.,"Printed for J. Johnson, [etc.], 1809",1809,nyp.33433075924898,ucm.5319399028,stan1288,stan1288
7.449697039742512,Telugu,Telugu,A Telugu-English dictionary.,"V. Ramaswamy Sastrulu, 1953.",1953,"A Telugu English dictionary, by P. Sankaranarayana.","V. Ramaswamy Sastrulu, 1964.",1964,uc1.$b375628,mdp.39015011228072,telu1262,telu1262
7.449697039742512,Telugu,Telugu,"A Telugu English dictionary, by P. Sankaranarayana.","V. Ramaswamy Sastrulu, 1964.",1964,A Telugu-English dictionary.,"V. Ramaswamy Sastrulu, 1953.",1953,mdp.39015011228072,uc1.$b375628,telu1262,telu1262
7.571520703692555,Danish,Danish,"McKay's modern Danish-English, English-Danish dictionary, by Johs. Magnussen, Otto Madsen, and Hermann Vinterberg.",D. McKay Co. [1954],1954,"Danish-English dictionary,",Gyldendal [1947],1947,uc1.b3832576,uc1.32106020100290,dani1285,dani1285
